,Path,Fold,Family (abbr.),Family (in full),Instrument (abbr.),Instrument (in full),Technique (abbr.),Technique (in full),Pitch,Pitch ID (if applicable),Dynamics,Dynamics ID (if applicable),Instance ID,Mute (abbr.),Mute (in full),String ID (if applicable),Needed digital retuning,nframes,Duration(s),Octave
7531,Strings/Viola/tremolo/Va-trem-D5-ff-1c-T12u.wav,0,Strings,Violin Family,Va,Viola,trem,tremolo,D5,74.0,ff,4.0,0.0,N,None,1.0,True,323598.0,,5
7532,Strings/Viola/tremolo/Va-trem-D5-ff-2c-T10u.wav,2,Strings,Violin Family,Va,Viola,trem,tremolo,D5,74.0,ff,4.0,1.0,N,None,2.0,True,349515.0,,5
7533,Strings/Viola/tremolo/Va-trem-D5-ff-3c-N.wav,2,Strings,Violin Family,Va,Viola,trem,tremolo,D5,74.0,ff,4.0,2.0,N,None,3.0,False,,,5
7534,Strings/Viola/tremolo/Va-trem-D5-mf-1c-T10u.wav,1,Strings,Violin Family,Va,Viola,trem,tremolo,D5,74.0,mf,2.0,0.0,N,None,1.0,True,309991.0,,5
7535,Strings/Viola/tremolo/Va-trem-D5-mf-2c-T10u.wav,0,Strings,Violin Family,Va,Viola,trem,tremolo,D5,74.0,mf,2.0,1.0,N,None,2.0,True,316556.0,,5
7536,Strings/Viola/tremolo/Va-trem-D5-mf-3c-N.wav,0,Strings,Violin Family,Va,Viola,trem,tremolo,D5,74.0,mf,2.0,2.0,N,None,3.0,False,,,5
7537,Strings/Viola/tremolo/Va-trem-D5-pp-1c-N.wav,2,Strings,Violin Family,Va,Viola,trem,tremolo,D5,74.0,pp,0.0,0.0,N,None,1.0,False,,,5
7538,Strings/Viola/tremolo/Va-trem-D5-pp-2c-N.wav,4,Strings,Violin Family,Va,Viola,trem,tremolo,D5,74.0,pp,0.0,1.0,N,None,2.0,False,,,5
7539,Strings/Viola/tremolo/Va-trem-D5-pp-3c-N.wav,1,Strings,Violin Family,Va,Viola,trem,tremolo,D5,74.0,pp,0.0,2.0,N,None,3.0,False,,,5
7546,Strings/Viola/tremolo/Va-trem-E3-ff-4c-T19u.wav,2,Strings,Violin Family,Va,Viola,trem,tremolo,E3,52.0,ff,4.0,3.0,N,None,4.0,True,324241.0,,3
7547,Strings/Viola/tremolo/Va-trem-E3-mf-4c-T24u.wav,2,Strings,Violin Family,Va,Viola,trem,tremolo,E3,52.0,mf,2.0,3.0,N,None,4.0,True,288952.0,,3
7548,Strings/Viola/tremolo/Va-trem-E3-pp-4c-N.wav,1,Strings,Violin Family,Va,Viola,trem,tremolo,E3,52.0,pp,0.0,3.0,N,None,4.0,False,,,3
7549,Strings/Viola/tremolo/Va-trem-E4-ff-2c-T13u.wav,1,Strings,Violin Family,Va,Viola,trem,tremolo,E4,64.0,ff,4.0,1.0,N,None,2.0,True,343650.0,,4
7550,Strings/Viola/tremolo/Va-trem-E4-ff-3c-N.wav,3,Strings,Violin Family,Va,Viola,trem,tremolo,E4,64.0,ff,4.0,2.0,N,None,3.0,False,,,4
7551,Strings/Viola/tremolo/Va-trem-E4-ff-4c-N.wav,4,Strings,Violin Family,Va,Viola,trem,tremolo,E4,64.0,ff,4.0,3.0,N,None,4.0,False,,,4
7552,Strings/Viola/tremolo/Va-trem-E4-mf-2c-N.wav,3,Strings,Violin Family,Va,Viola,trem,tremolo,E4,64.0,mf,2.0,1.0,N,None,2.0,False,,,4
7553,Strings/Viola/tremolo/Va-trem-E4-mf-3c-N.wav,0,Strings,Violin Family,Va,Viola,trem,tremolo,E4,64.0,mf,2.0,2.0,N,None,3.0,False,,,4
7554,Strings/Viola/tremolo/Va-trem-E4-mf-4c-N.wav,0,Strings,Violin Family,Va,Viola,trem,tremolo,E4,64.0,mf,2.0,3.0,N,None,4.0,False,,,4
7555,Strings/Viola/tremolo/Va-trem-E4-pp-2c-N.wav,3,Strings,Violin Family,Va,Viola,trem,tremolo,E4,64.0,pp,0.0,1.0,N,None,2.0,False,,,4
7556,Strings/Viola/tremolo/Va-trem-E4-pp-3c-N.wav,1,Strings,Violin Family,Va,Viola,trem,tremolo,E4,64.0,pp,0.0,2.0,N,None,3.0,False,,,4
7557,Strings/Viola/tremolo/Va-trem-E4-pp-4c-N.wav,1,Strings,Violin Family,Va,Viola,trem,tremolo,E4,64.0,pp,0.0,3.0,N,None,4.0,False,,,4
7558,Strings/Viola/tremolo/Va-trem-E5-ff-1c-T18u.wav,4,Strings,Violin Family,Va,Viola,trem,tremolo,E5,76.0,ff,4.0,0.0,N,None,1.0,True,318812.0,,5
7559,Strings/Viola/tremolo/Va-trem-E5-ff-2c-N.wav,2,Strings,Violin Family,Va,Viola,trem,tremolo,E5,76.0,ff,4.0,1.0,N,None,2.0,False,,,5
7560,Strings/Viola/tremolo/Va-trem-E5-ff-3c-N.wav,4,Strings,Violin Family,Va,Viola,trem,tremolo,E5,76.0,ff,4.0,2.0,N,None,3.0,False,,,5
7561,Strings/Viola/tremolo/Va-trem-E5-mf-1c-T11u.wav,1,Strings,Violin Family,Va,Viola,trem,tremolo,E5,76.0,mf,2.0,0.0,N,None,1.0,True,303172.0,,5
7562,Strings/Viola/tremolo/Va-trem-E5-mf-2c-N.wav,2,Strings,Violin Family,Va,Viola,trem,tremolo,E5,76.0,mf,2.0,1.0,N,None,2.0,False,,,5
7563,Strings/Viola/tremolo/Va-trem-E5-mf-3c-N.wav,0,Strings,Violin Family,Va,Viola,trem,tremolo,E5,76.0,mf,2.0,2.0,N,None,3.0,False,,,5
7564,Strings/Viola/tremolo/Va-trem-E5-pp-1c-N.wav,4,Strings,Violin Family,Va,Viola,trem,tremolo,E5,76.0,pp,0.0,0.0,N,None,1.0,False,,,5
7565,Strings/Viola/tremolo/Va-trem-E5-pp-2c-N.wav,4,Strings,Violin Family,Va,Viola,trem,tremolo,E5,76.0,pp,0.0,1.0,N,None,2.0,False,,,5
7566,Strings/Viola/tremolo/Va-trem-E5-pp-3c-N.wav,4,Strings,Violin Family,Va,Viola,trem,tremolo,E5,76.0,pp,0.0,2.0,N,None,3.0,False,,,5
7594,Strings/Viola/tremolo/Va-trem-F3-ff-4c-T17u.wav,1,Strings,Violin Family,Va,Viola,trem,tremolo,F3,53.0,ff,4.0,3.0,N,None,4.0,True,304316.0,,3
7595,Strings/Viola/tremolo/Va-trem-F3-mf-4c-T22u.wav,4,Strings,Violin Family,Va,Viola,trem,tremolo,F3,53.0,mf,2.0,3.0,N,None,4.0,True,309369.0,,3
7596,Strings/Viola/tremolo/Va-trem-F3-pp-4c-T19u.wav,3,Strings,Violin Family,Va,Viola,trem,tremolo,F3,53.0,pp,0.0,3.0,N,None,4.0,True,302000.0,,3
7597,Strings/Viola/tremolo/Va-trem-F4-ff-2c-N.wav,4,Strings,Violin Family,Va,Viola,trem,tremolo,F4,65.0,ff,4.0,1.0,N,None,2.0,False,,,4
7598,Strings/Viola/tremolo/Va-trem-F4-ff-3c-N.wav,4,Strings,Violin Family,Va,Viola,trem,tremolo,F4,65.0,ff,4.0,2.0,N,None,3.0,False,,,4
7599,Strings/Viola/tremolo/Va-trem-F4-ff-4c-N.wav,0,Strings,Violin Family,Va,Viola,trem,tremolo,F4,65.0,ff,4.0,3.0,N,None,4.0,False,,,4
7600,Strings/Viola/tremolo/Va-trem-F4-mf-2c-N.wav,0,Strings,Violin Family,Va,Viola,trem,tremolo,F4,65.0,mf,2.0,1.0,N,None,2.0,False,,,4
7601,Strings/Viola/tremolo/Va-trem-F4-mf-3c-N.wav,3,Strings,Violin Family,Va,Viola,trem,tremolo,F4,65.0,mf,2.0,2.0,N,None,3.0,False,,,4
7602,Strings/Viola/tremolo/Va-trem-F4-mf-4c-N.wav,3,Strings,Violin Family,Va,Viola,trem,tremolo,F4,65.0,mf,2.0,3.0,N,None,4.0,False,,,4
7603,Strings/Viola/tremolo/Va-trem-F4-pp-2c-N.wav,3,Strings,Violin Family,Va,Viola,trem,tremolo,F4,65.0,pp,0.0,1.0,N,None,2.0,False,,,4
7604,Strings/Viola/tremolo/Va-trem-F4-pp-3c-N.wav,3,Strings,Violin Family,Va,Viola,trem,tremolo,F4,65.0,pp,0.0,2.0,N,None,3.0,False,,,4
7605,Strings/Viola/tremolo/Va-trem-F4-pp-4c-T13d.wav,4,Strings,Violin Family,Va,Viola,trem,tremolo,F4,65.0,pp,0.0,3.0,N,None,4.0,True,301434.0,,4
7606,Strings/Viola/tremolo/Va-trem-F5-ff-1c-N.wav,4,Strings,Violin Family,Va,Viola,trem,tremolo,F5,77.0,ff,4.0,0.0,N,None,1.0,False,,,5
7607,Strings/Viola/tremolo/Va-trem-F5-ff-2c-N.wav,2,Strings,Violin Family,Va,Viola,trem,tremolo,F5,77.0,ff,4.0,1.0,N,None,2.0,False,,,5
7608,Strings/Viola/tremolo/Va-trem-F5-ff-3c-N.wav,0,Strings,Violin Family,Va,Viola,trem,tremolo,F5,77.0,ff,4.0,2.0,N,None,3.0,False,,,5
7609,Strings/Viola/tremolo/Va-trem-F5-mf-1c-N.wav,2,Strings,Violin Family,Va,Viola,trem,tremolo,F5,77.0,mf,2.0,0.0,N,None,1.0,False,,,5
7610,Strings/Viola/tremolo/Va-trem-F5-mf-2c-N.wav,0,Strings,Violin Family,Va,Viola,trem,tremolo,F5,77.0,mf,2.0,1.0,N,None,2.0,False,,,5
7611,Strings/Viola/tremolo/Va-trem-F5-mf-3c-N.wav,2,Strings,Violin Family,Va,Viola,trem,tremolo,F5,77.0,mf,2.0,2.0,N,None,3.0,False,,,5
7612,Strings/Viola/tremolo/Va-trem-F5-pp-1c-N.wav,3,Strings,Violin Family,Va,Viola,trem,tremolo,F5,77.0,pp,0.0,0.0,N,None,1.0,False,,,5
7613,Strings/Viola/tremolo/Va-trem-F5-pp-2c-N.wav,4,Strings,Violin Family,Va,Viola,trem,tremolo,F5,77.0,pp,0.0,1.0,N,None,2.0,False,,,5
7614,Strings/Viola/tremolo/Va-trem-F5-pp-3c-N.wav,4,Strings,Violin Family,Va,Viola,trem,tremolo,F5,77.0,pp,0.0,2.0,N,None,3.0,False,,,5
7642,Strings/Viola/tremolo/Va-trem-G3-ff-3c-T10u.wav,3,Strings,Violin Family,Va,Viola,trem,tremolo,G3,55.0,ff,4.0,2.0,N,None,3.0,True,383694.0,,3
7643,Strings/Viola/tremolo/Va-trem-G3-ff-4c-T28u.wav,0,Strings,Violin Family,Va,Viola,trem,tremolo,G3,55.0,ff,4.0,3.0,N,None,4.0,True,305156.0,,3
7644,Strings/Viola/tremolo/Va-trem-G3-mf-3c-N.wav,4,Strings,Violin Family,Va,Viola,trem,tremolo,G3,55.0,mf,2.0,2.0,N,None,3.0,False,,,3
7645,Strings/Viola/tremolo/Va-trem-G3-mf-4c-T28u.wav,4,Strings,Violin Family,Va,Viola,trem,tremolo,G3,55.0,mf,2.0,3.0,N,None,4.0,True,294496.0,,3
7646,Strings/Viola/tremolo/Va-trem-G3-pp-3c-N.wav,0,Strings,Violin Family,Va,Viola,trem,tremolo,G3,55.0,pp,0.0,2.0,N,None,3.0,False,,,3
7647,Strings/Viola/tremolo/Va-trem-G3-pp-4c-T22u.wav,2,Strings,Violin Family,Va,Viola,trem,tremolo,G3,55.0,pp,0.0,3.0,N,None,4.0,True,323097.0,,3
7648,Strings/Viola/tremolo/Va-trem-G4-ff-2c-N.wav,0,Strings,Violin Family,Va,Viola,trem,tremolo,G4,67.0,ff,4.0,1.0,N,None,2.0,False,,,4
7649,Strings/Viola/tremolo/Va-trem-G4-ff-3c-T11u.wav,4,Strings,Violin Family,Va,Viola,trem,tremolo,G4,67.0,ff,4.0,2.0,N,None,3.0,True,342837.0,,4
7650,Strings/Viola/tremolo/Va-trem-G4-ff-4c-N.wav,0,Strings,Violin Family,Va,Viola,trem,tremolo,G4,67.0,ff,4.0,3.0,N,None,4.0,False,,,4
7651,Strings/Viola/tremolo/Va-trem-G4-mf-2c-N.wav,2,Strings,Violin Family,Va,Viola,trem,tremolo,G4,67.0,mf,2.0,1.0,N,None,2.0,False,,,4
7652,Strings/Viola/tremolo/Va-trem-G4-mf-3c-T11u.wav,2,Strings,Violin Family,Va,Viola,trem,tremolo,G4,67.0,mf,2.0,2.0,N,None,3.0,True,329109.0,,4
7653,Strings/Viola/tremolo/Va-trem-G4-mf-4c-N.wav,3,Strings,Violin Family,Va,Viola,trem,tremolo,G4,67.0,mf,2.0,3.0,N,None,4.0,False,,,4
7654,Strings/Viola/tremolo/Va-trem-G4-pp-2c-N.wav,4,Strings,Violin Family,Va,Viola,trem,tremolo,G4,67.0,pp,0.0,1.0,N,None,2.0,False,,,4
7655,Strings/Viola/tremolo/Va-trem-G4-pp-3c-T10u.wav,3,Strings,Violin Family,Va,Viola,trem,tremolo,G4,67.0,pp,0.0,2.0,N,None,3.0,True,300179.0,,4
7656,Strings/Viola/tremolo/Va-trem-G4-pp-4c-N.wav,3,Strings,Violin Family,Va,Viola,trem,tremolo,G4,67.0,pp,0.0,3.0,N,None,4.0,False,,,4
7657,Strings/Viola/tremolo/Va-trem-G5-ff-1c-N.wav,4,Strings,Violin Family,Va,Viola,trem,tremolo,G5,79.0,ff,4.0,0.0,N,None,1.0,False,,,5
7658,Strings/Viola/tremolo/Va-trem-G5-ff-2c-N.wav,0,Strings,Violin Family,Va,Viola,trem,tremolo,G5,79.0,ff,4.0,1.0,N,None,2.0,False,,,5
7659,Strings/Viola/tremolo/Va-trem-G5-ff-3c-N.wav,3,Strings,Violin Family,Va,Viola,trem,tremolo,G5,79.0,ff,4.0,2.0,N,None,3.0,False,,,5
7660,Strings/Viola/tremolo/Va-trem-G5-mf-1c-N.wav,3,Strings,Violin Family,Va,Viola,trem,tremolo,G5,79.0,mf,2.0,0.0,N,None,1.0,False,,,5
7661,Strings/Viola/tremolo/Va-trem-G5-mf-2c-N.wav,1,Strings,Violin Family,Va,Viola,trem,tremolo,G5,79.0,mf,2.0,1.0,N,None,2.0,False,,,5
7662,Strings/Viola/tremolo/Va-trem-G5-mf-3c-T19u.wav,3,Strings,Violin Family,Va,Viola,trem,tremolo,G5,79.0,mf,2.0,2.0,N,None,3.0,True,353195.0,,5
7663,Strings/Viola/tremolo/Va-trem-G5-pp-1c-N.wav,0,Strings,Violin Family,Va,Viola,trem,tremolo,G5,79.0,pp,0.0,0.0,N,None,1.0,False,,,5
7664,Strings/Viola/tremolo/Va-trem-G5-pp-2c-N.wav,3,Strings,Violin Family,Va,Viola,trem,tremolo,G5,79.0,pp,0.0,1.0,N,None,2.0,False,,,5
7665,Strings/Viola/tremolo/Va-trem-G5-pp-3c-T24u.wav,4,Strings,Violin Family,Va,Viola,trem,tremolo,G5,79.0,pp,0.0,2.0,N,None,3.0,True,306324.0,,5
7690,Strings/Violin+sordina/ordinario/Vn+S-ord-A3-ff-4c-N.wav,2,Strings,Violin Family,Vn,Violin,ord,ordinario,A3,57.0,ff,4.0,3.0,S,Sordina,4.0,False,,,3
7691,Strings/Violin+sordina/ordinario/Vn+S-ord-A3-mf-4c-N.wav,4,Strings,Violin Family,Vn,Violin,ord,ordinario,A3,57.0,mf,2.0,3.0,S,Sordina,4.0,False,,,3
7692,Strings/Violin+sordina/ordinario/Vn+S-ord-A3-pp-4c-N.wav,1,Strings,Violin Family,Vn,Violin,ord,ordinario,A3,57.0,pp,0.0,3.0,S,Sordina,4.0,False,,,3
7693,Strings/Violin+sordina/ordinario/Vn+S-ord-A4-ff-2c-N.wav,3,Strings,Violin Family,Vn,Violin,ord,ordinario,A4,69.0,ff,4.0,1.0,S,Sordina,2.0,False,,,4
7694,Strings/Violin+sordina/ordinario/Vn+S-ord-A4-ff-3c-N.wav,3,Strings,Violin Family,Vn,Violin,ord,ordinario,A4,69.0,ff,4.0,2.0,S,Sordina,3.0,False,,,4
7695,Strings/Violin+sordina/ordinario/Vn+S-ord-A4-ff-4c-N.wav,3,Strings,Violin Family,Vn,Violin,ord,ordinario,A4,69.0,ff,4.0,3.0,S,Sordina,4.0,False,,,4
7696,Strings/Violin+sordina/ordinario/Vn+S-ord-A4-mf-2c-N.wav,1,Strings,Violin Family,Vn,Violin,ord,ordinario,A4,69.0,mf,2.0,1.0,S,Sordina,2.0,False,,,4
7697,Strings/Violin+sordina/ordinario/Vn+S-ord-A4-mf-3c-N.wav,1,Strings,Violin Family,Vn,Violin,ord,ordinario,A4,69.0,mf,2.0,2.0,S,Sordina,3.0,False,,,4
7698,Strings/Violin+sordina/ordinario/Vn+S-ord-A4-mf-4c-N.wav,2,Strings,Violin Family,Vn,Violin,ord,ordinario,A4,69.0,mf,2.0,3.0,S,Sordina,4.0,False,,,4
7699,Strings/Violin+sordina/ordinario/Vn+S-ord-A4-pp-2c-N.wav,0,Strings,Violin Family,Vn,Violin,ord,ordinario,A4,69.0,pp,0.0,1.0,S,Sordina,2.0,False,,,4
7700,Strings/Violin+sordina/ordinario/Vn+S-ord-A4-pp-3c-T10d.wav,0,Strings,Violin Family,Vn,Violin,ord,ordinario,A4,69.0,pp,0.0,2.0,S,Sordina,3.0,True,439708.0,,4
7701,Strings/Violin+sordina/ordinario/Vn+S-ord-A4-pp-4c-N.wav,3,Strings,Violin Family,Vn,Violin,ord,ordinario,A4,69.0,pp,0.0,3.0,S,Sordina,4.0,False,,,4
7702,Strings/Violin+sordina/ordinario/Vn+S-ord-A5-ff-1c-N.wav,4,Strings,Violin Family,Vn,Violin,ord,ordinario,A5,81.0,ff,4.0,0.0,S,Sordina,1.0,False,,,5
7703,Strings/Violin+sordina/ordinario/Vn+S-ord-A5-ff-2c-R100d.wav,4,Strings,Violin Family,Vn,Violin,ord,ordinario,A5,81.0,ff,4.0,1.0,S,Sordina,2.0,True,415165.0,,5
7704,Strings/Violin+sordina/ordinario/Vn+S-ord-A5-mf-1c-N.wav,2,Strings,Violin Family,Vn,Violin,ord,ordinario,A5,81.0,mf,2.0,0.0,S,Sordina,1.0,False,,,5
7705,Strings/Violin+sordina/ordinario/Vn+S-ord-A5-mf-2c-R100d.wav,1,Strings,Violin Family,Vn,Violin,ord,ordinario,A5,81.0,mf,2.0,1.0,S,Sordina,2.0,True,414752.0,,5
7706,Strings/Violin+sordina/ordinario/Vn+S-ord-A5-pp-1c-N.wav,4,Strings,Violin Family,Vn,Violin,ord,ordinario,A5,81.0,pp,0.0,0.0,S,Sordina,1.0,False,,,5
7707,Strings/Violin+sordina/ordinario/Vn+S-ord-A5-pp-2c-N.wav,1,Strings,Violin Family,Vn,Violin,ord,ordinario,A5,81.0,pp,0.0,1.0,S,Sordina,2.0,False,,,5
7711,Strings/Violin+sordina/ordinario/Vn+S-ord-B3-ff-4c-N.wav,3,Strings,Violin Family,Vn,Violin,ord,ordinario,B3,59.0,ff,4.0,3.0,S,Sordina,4.0,False,,,3
7712,Strings/Violin+sordina/ordinario/Vn+S-ord-B3-mf-4c-T10u.wav,1,Strings,Violin Family,Vn,Violin,ord,ordinario,B3,59.0,mf,2.0,3.0,S,Sordina,4.0,True,356948.0,,3
7713,Strings/Violin+sordina/ordinario/Vn+S-ord-B3-pp-4c-R100u.wav,3,Strings,Violin Family,Vn,Violin,ord,ordinario,B3,59.0,pp,0.0,3.0,S,Sordina,4.0,True,326109.0,,3
7714,Strings/Violin+sordina/ordinario/Vn+S-ord-B4-ff-2c-N.wav,2,Strings,Violin Family,Vn,Violin,ord,ordinario,B4,71.0,ff,4.0,1.0,S,Sordina,2.0,False,,,4
7715,Strings/Violin+sordina/ordinario/Vn+S-ord-B4-ff-3c-N.wav,4,Strings,Violin Family,Vn,Violin,ord,ordinario,B4,71.0,ff,4.0,2.0,S,Sordina,3.0,False,,,4
7716,Strings/Violin+sordina/ordinario/Vn+S-ord-B4-ff-4c-N.wav,4,Strings,Violin Family,Vn,Violin,ord,ordinario,B4,71.0,ff,4.0,3.0,S,Sordina,4.0,False,,,4
7717,Strings/Violin+sordina/ordinario/Vn+S-ord-B4-mf-2c-N.wav,2,Strings,Violin Family,Vn,Violin,ord,ordinario,B4,71.0,mf,2.0,1.0,S,Sordina,2.0,False,,,4
7718,Strings/Violin+sordina/ordinario/Vn+S-ord-B4-mf-3c-N.wav,1,Strings,Violin Family,Vn,Violin,ord,ordinario,B4,71.0,mf,2.0,2.0,S,Sordina,3.0,False,,,4
7719,Strings/Violin+sordina/ordinario/Vn+S-ord-B4-mf-4c-N.wav,3,Strings,Violin Family,Vn,Violin,ord,ordinario,B4,71.0,mf,2.0,3.0,S,Sordina,4.0,False,,,4
7720,Strings/Violin+sordina/ordinario/Vn+S-ord-B4-pp-2c-N.wav,4,Strings,Violin Family,Vn,Violin,ord,ordinario,B4,71.0,pp,0.0,1.0,S,Sordina,2.0,False,,,4
7721,Strings/Violin+sordina/ordinario/Vn+S-ord-B4-pp-3c-N.wav,1,Strings,Violin Family,Vn,Violin,ord,ordinario,B4,71.0,pp,0.0,2.0,S,Sordina,3.0,False,,,4
7722,Strings/Violin+sordina/ordinario/Vn+S-ord-B4-pp-4c-N.wav,4,Strings,Violin Family,Vn,Violin,ord,ordinario,B4,71.0,pp,0.0,3.0,S,Sordina,4.0,False,,,4
7723,Strings/Violin+sordina/ordinario/Vn+S-ord-B5-ff-1c-N.wav,1,Strings,Violin Family,Vn,Violin,ord,ordinario,B5,83.0,ff,4.0,0.0,S,Sordina,1.0,False,,,5
7724,Strings/Violin+sordina/ordinario/Vn+S-ord-B5-ff-2c-N.wav,0,Strings,Violin Family,Vn,Violin,ord,ordinario,B5,83.0,ff,4.0,1.0,S,Sordina,2.0,False,,,5
7725,Strings/Violin+sordina/ordinario/Vn+S-ord-B5-mf-1c-N.wav,2,Strings,Violin Family,Vn,Violin,ord,ordinario,B5,83.0,mf,2.0,0.0,S,Sordina,1.0,False,,,5
7726,Strings/Violin+sordina/ordinario/Vn+S-ord-B5-mf-2c-N.wav,3,Strings,Violin Family,Vn,Violin,ord,ordinario,B5,83.0,mf,2.0,1.0,S,Sordina,2.0,False,,,5
7727,Strings/Violin+sordina/ordinario/Vn+S-ord-B5-pp-1c-N.wav,1,Strings,Violin Family,Vn,Violin,ord,ordinario,B5,83.0,pp,0.0,0.0,S,Sordina,1.0,False,,,5
7728,Strings/Violin+sordina/ordinario/Vn+S-ord-B5-pp-2c-N.wav,3,Strings,Violin Family,Vn,Violin,ord,ordinario,B5,83.0,pp,0.0,1.0,S,Sordina,2.0,False,,,5
7747,Strings/Violin+sordina/ordinario/Vn+S-ord-C4-ff-4c-N.wav,2,Strings,Violin Family,Vn,Violin,ord,ordinario,C4,60.0,ff,4.0,3.0,S,Sordina,4.0,False,,,4
7748,Strings/Violin+sordina/ordinario/Vn+S-ord-C4-mf-4c-N.wav,2,Strings,Violin Family,Vn,Violin,ord,ordinario,C4,60.0,mf,2.0,3.0,S,Sordina,4.0,False,,,4
7749,Strings/Violin+sordina/ordinario/Vn+S-ord-C4-pp-4c-T10d.wav,4,Strings,Violin Family,Vn,Violin,ord,ordinario,C4,60.0,pp,0.0,3.0,S,Sordina,4.0,True,365636.0,,4
7750,Strings/Violin+sordina/ordinario/Vn+S-ord-C5-ff-2c-N.wav,4,Strings,Violin Family,Vn,Violin,ord,ordinario,C5,72.0,ff,4.0,1.0,S,Sordina,2.0,False,,,5
7751,Strings/Violin+sordina/ordinario/Vn+S-ord-C5-ff-3c-N.wav,4,Strings,Violin Family,Vn,Violin,ord,ordinario,C5,72.0,ff,4.0,2.0,S,Sordina,3.0,False,,,5
7752,Strings/Violin+sordina/ordinario/Vn+S-ord-C5-ff-4c-N.wav,4,Strings,Violin Family,Vn,Violin,ord,ordinario,C5,72.0,ff,4.0,3.0,S,Sordina,4.0,False,,,5
7753,Strings/Violin+sordina/ordinario/Vn+S-ord-C5-mf-2c-N.wav,1,Strings,Violin Family,Vn,Violin,ord,ordinario,C5,72.0,mf,2.0,1.0,S,Sordina,2.0,False,,,5
7754,Strings/Violin+sordina/ordinario/Vn+S-ord-C5-mf-3c-N.wav,3,Strings,Violin Family,Vn,Violin,ord,ordinario,C5,72.0,mf,2.0,2.0,S,Sordina,3.0,False,,,5
7755,Strings/Violin+sordina/ordinario/Vn+S-ord-C5-mf-4c-N.wav,1,Strings,Violin Family,Vn,Violin,ord,ordinario,C5,72.0,mf,2.0,3.0,S,Sordina,4.0,False,,,5
7756,Strings/Violin+sordina/ordinario/Vn+S-ord-C5-pp-2c-N.wav,0,Strings,Violin Family,Vn,Violin,ord,ordinario,C5,72.0,pp,0.0,1.0,S,Sordina,2.0,False,,,5
7757,Strings/Violin+sordina/ordinario/Vn+S-ord-C5-pp-3c-N.wav,3,Strings,Violin Family,Vn,Violin,ord,ordinario,C5,72.0,pp,0.0,2.0,S,Sordina,3.0,False,,,5
7758,Strings/Violin+sordina/ordinario/Vn+S-ord-C5-pp-4c-N.wav,4,Strings,Violin Family,Vn,Violin,ord,ordinario,C5,72.0,pp,0.0,3.0,S,Sordina,4.0,False,,,5
7782,Strings/Violin+sordina/ordinario/Vn+S-ord-D4-ff-4c-N.wav,4,Strings,Violin Family,Vn,Violin,ord,ordinario,D4,62.0,ff,4.0,3.0,S,Sordina,4.0,False,,,4
7783,Strings/Violin+sordina/ordinario/Vn+S-ord-D4-mf-4c-N.wav,3,Strings,Violin Family,Vn,Violin,ord,ordinario,D4,62.0,mf,2.0,3.0,S,Sordina,4.0,False,,,4
7784,Strings/Violin+sordina/ordinario/Vn+S-ord-D4-pp-4c-N.wav,1,Strings,Violin Family,Vn,Violin,ord,ordinario,D4,62.0,pp,0.0,3.0,S,Sordina,4.0,False,,,4
7785,Strings/Violin+sordina/ordinario/Vn+S-ord-D5-ff-2c-N.wav,4,Strings,Violin Family,Vn,Violin,ord,ordinario,D5,74.0,ff,4.0,1.0,S,Sordina,2.0,False,,,5
7786,Strings/Violin+sordina/ordinario/Vn+S-ord-D5-ff-3c-N.wav,4,Strings,Violin Family,Vn,Violin,ord,ordinario,D5,74.0,ff,4.0,2.0,S,Sordina,3.0,False,,,5
7787,Strings/Violin+sordina/ordinario/Vn+S-ord-D5-mf-2c-N.wav,3,Strings,Violin Family,Vn,Violin,ord,ordinario,D5,74.0,mf,2.0,1.0,S,Sordina,2.0,False,,,5
7788,Strings/Violin+sordina/ordinario/Vn+S-ord-D5-mf-3c-N.wav,0,Strings,Violin Family,Vn,Violin,ord,ordinario,D5,74.0,mf,2.0,2.0,S,Sordina,3.0,False,,,5
7789,Strings/Violin+sordina/ordinario/Vn+S-ord-D5-pp-2c-N.wav,1,Strings,Violin Family,Vn,Violin,ord,ordinario,D5,74.0,pp,0.0,1.0,S,Sordina,2.0,False,,,5
7790,Strings/Violin+sordina/ordinario/Vn+S-ord-D5-pp-3c-N.wav,1,Strings,Violin Family,Vn,Violin,ord,ordinario,D5,74.0,pp,0.0,2.0,S,Sordina,3.0,False,,,5
7797,Strings/Violin+sordina/ordinario/Vn+S-ord-E4-ff-3c-N.wav,3,Strings,Violin Family,Vn,Violin,ord,ordinario,E4,64.0,ff,4.0,2.0,S,Sordina,3.0,False,,,4
7798,Strings/Violin+sordina/ordinario/Vn+S-ord-E4-ff-4c-N.wav,3,Strings,Violin Family,Vn,Violin,ord,ordinario,E4,64.0,ff,4.0,3.0,S,Sordina,4.0,False,,,4
7799,Strings/Violin+sordina/ordinario/Vn+S-ord-E4-mf-3c-N.wav,0,Strings,Violin Family,Vn,Violin,ord,ordinario,E4,64.0,mf,2.0,2.0,S,Sordina,3.0,False,,,4
7800,Strings/Violin+sordina/ordinario/Vn+S-ord-E4-mf-4c-N.wav,1,Strings,Violin Family,Vn,Violin,ord,ordinario,E4,64.0,mf,2.0,3.0,S,Sordina,4.0,False,,,4
